Id,EssayText,Score1,Score2
20107,"It makes Paul realize why Mr. Leonard wanted him to meet him in the gym at 2:30. It explains why Mr. Leonard cares anything at all about Paul, because he is a school hall monitor.",1,1
20109,The effect that the background information had on Paul was shock.  He was suprised to find out that this man that was coaching him was a track star.  Paul was also confused.  He wondered why Mr. Leonard didn't tell him this.  Paul asked 'Why didn't you tell me about this?'  Paul couldn't believe it.  That is why I think Paul was both shocked and confused.,2,2
20110,"When Paul learns that Mr. Leonard's track career ended because of receiving poor grades, Paul felt sorry for him. He knew Mr. Leonard was a nice man and had gone out of his way to help him, so Paul automatically wanted to return the favor by helping Mr. Leonard in his struggles as well. Paul relates to Mr. Leonard in the way that he knows what its like to be one of the ones who doesn't get good grades, and being embarassed about the fact of not being able to read near as well as others. Paul immediately realizes all that Mr. Leonard has helped him accomplish, and he wants to help Mr. Leonard accomplish something of his own.",2,2
20112,"The background information that Paul received about Mr. Leonard helped him to realize why Mr. Leonard had been helping him to excel at running. Paul felt a connection with Mr. Leonard, and wanted to do whatever he could to help Mr. Leonard achieve his goals in return for Mr. Leonard helping Paul to learn how to run. This is evident in the story in paragraph 45, where Paul narrated, 'This man had given his time to help me excel at something. Suddenly I realized what I could do for him.' Paul also said in paragraph 45 that 'The emotions in Mr. Leonard's words were all too familiar to me...feelings of embarrassment...' Paul was now able to empathize with Mr. Leonard just as Mr. Leonard empathized with him, and an even stronger friendship between them was formed.",2,2
20114,Paul was empithetic because he to knew how Mr. Leonard was feeling. 'I knew them well-feelings of embaressment when I was called upon to read aloud or when I didn't konw an answer everyone else knew.',1,1
20115,"Learning about Mr. Leonard's past helps Paul in many ways. When he realizes that Mr. Leonard was a successfull hurdeler, he feels proud and surprised that Mr. Leonard would take the time to help Paul succeed. When Paul discovers about Mr. Leonard's struggle to learn, Paul feels a connection with him. He understands how Mr. Lownard felt and after hearing his story, he knows that he wants to do well in school. Before he didn't realize how much not being able to read could effect your future. Learning Mr. Leonard's background information helped Paul be even more determined to succeed.",2,2
20117,The effect it has on Paul is suprised. He was working with somone who was really good at what he was teaching this kid. Paul was excited that he has someone to relate to and he might become sombody.,1,1
20118,The information that Paul recieves from the website the track coach gave him made paul realize something. When Mr. Leonard asked Paul about the learning center Mr. Leonard let paul go after he told him he couldnt read. Now the information that Paul got effected him by making him realize that since he cat read it doesnt mean that he cant be good at other things like sports. Because after Paul gave the information printout to Mr. Leonard Mr. Leonard told him that since he couldnt read he had to quite track because he couldnt read and because of his grades in school. And after he was told that Paul realized that Mr. Leonard was just like him in the sense that they both couldnt read and that since Mr. Leonard helped him Paul has to help Mr. leonard learn to read.,2,2
20119,"After learing this background information, Paul realizes why Mr. Leonard is just like him.",1,1
20120,"Paul would have almost the same background as him, except pauls would be about high school.",0,0
20121,"Paul realizes that it is not just him that has problems. Anyone can over come the problems that one might have in life, and still better themselves.",1,1
20122,The background information about Mr. Leonard has an effect on Paul that made him realize that he could help Mr. Leonard in the same way he helped him. At the end of the story he understood him more after and went on to help him.,1,1
20124,"Paul knows how Mr. Leonard feels, he also has a difficulty reading and he understands how it feels to be embarrased about the lack of reading skills. This brings him closer to Mr. Leonard because he starts to realize they are alike in many ways other than running.",2,2
20125,"Paul was surprised and when he confronted Mr. Leonard about it wanted to know why he had quit. He pressed for the answer by asking 'Well, what happened after that?'. Mr. Leonard explained that he had been a good runner but had struggled with the school work and lost his scholarship, causing him to flunk our of college. Paul felt he could relate to Mr. Leonard about the familiar feeling at not doing well at school and realized what he could do for him. Telling him 'C'mon, Mr. Leonard,' as they walked back towards the school. 'It's time to start your training.'. So now they have both learned something from eachother, one was how to work hard and become good at a sport, and then teach one how to read better.",2,2
20126,Paul is effected by Mr. Leonard's background information because Mr. Leonard can't read just like Paul and Mr. Leonard could have been a huge track star if he would have focused on his school work in high school. Paul is motivated to work harder on his work at school now because he wants to be somebody.,2,2
20127,"Paul was worried about his reading dissabilities. Mr. Leonard was pushing paul to be good at track, becuase Mr. Leonard knew that paul would have a better chance then he ever would at succeeding in track and in studies.",0,0
20128,"Mr. Leonard used to be a good track star, but ended up dropping out because he couldn't read. When Mr. Leonard finds out Paul can't read he helps him get better at hurdles. Then since Mr. Leonard helped Paul get better at something, Paul helps Mr. Leonard get better at something he was bad at.",0,0
20129,"Paul is effected by Mr. Leonard's beackground information because it is the same thing he is going through, And Paul feels empathetic towards Mr. Leonard.",1,1
20130,"The background information Paul gets on Mr. Leonard effents him because he finds out he is being taught by a former great. This boosts his confidence on becoming an athelete and makes Paul want to achieve goals.      When Paul learns Mr. Leonard flunked out it motivates him to try to get better as a student because without the grades, he would never make it in college. He also wants to return the favor by teaching Mr. Leonard how to read.",2,2
20131,The background information has a effect because he didn't know that he was in track and it would have been easier for Paul to say something to him if he knew about it.,0,0
20132,Paul is used to obeying Mr. Leonard. He does not ussualy stop and talk to him and seems a little nervous around him.,0,0
20133,The background information changes Paul's view on the Mr. Leonard. He knows now that he can help Mr. Leonard read while Mr. Leonard teaches him how to hurdle in a sort of compensation in Paul's eyes. Paul feels more motivated at the end of the story because Mr. Leonard is like him in so many ways that he feels he can achieve something like he had done in college.,2,2
20134,The information brought Mr. Leonard and Paul closer because Paul felt like Mr. Leonard's feelings of embarrassment were familiar to himself.,1,1
20136,"Paul became very compassionate after getting information from Mr. Leonard. Paul started to understand how Mr. Leonard feeling about his life so Paul decided to teach him how to read. Also, Paul got some motivations for himself by the story of Mr. Leonard. He found although he is a goodd athletic in hardle, he still have to study very hard. He still should finish his college and get his scholarship. Becasue he learned how study is important for an atheltic from Mr. Leonard's experience. No college would like to have a athletic who does not know how to read. That made Paul want to study harder than before.",2,2
20137,"The information about Mr. Leonard effects Paul greatly. Paul now has to goals to strive for, hurdles and reading. Mr Leonard's personal feats will push Paul harder and further to reach his goals.",1,1
20138,"Paul found information on the website Mr. Leonard asked him to look up. He found out that Mr. Leonard was a very good athlete in college. Leonard won a 400 meter hurdles at Nationals, but he couldn't continue on in college because his grades were poor. Leonard didn't want Paul to be like him. He wanted paul to be able to be a reader and a athlete at the same time. So he helped paul train and Paul helped him how to read.",1,1
20139,"The effect on the information that Paul has received is remarkable information to him. He finds out that the teacher that is willing to help succeed and was doing it with a hurdle, was actually a really good hurdler in school. When Paul takes back the information to ask Mr.Leonard about the article. Paul comes with a grin on his face, that to me seems like hes amazed and feels pretty grateful for someone like Mr.Leonard to come and encourage him to keep trying with the hurdle.",2,2
20140,The effect of the background information that Paul gets from Mr. Leonard is Paul now knows that he is not the only one with a hard time. It helps Paul realize that everyone is good at one thing while another may be harder to accomplish.,0,0
20141,The backround information about Mr. Leonard excites Paul because Paul is likeing doing track every day and is ammazed by the success that Mr. Leonard has had with track in college. Then the information about how Mr. Leonard couldnt read inspires Paul because Paul is going through the same thing.,2,2
20144,"Paul feels he can relate to Mr. Leonard. Paul knows how if feels to not be able to read. He knows how it feels to be embarrassed when called upon to read aloud. Also, he knows how it feels to not know the answer that everyone else knew.",2,2
20145,"The background information about Mr.Leonard motivated Paul and encourage him  of working harder. There are many plots that can support the point, among which one detail is predominant.  As it is mentioned in the paragragh, when Paul heard the experience of Mr. Leonard, he felt the same way as he is not a good reader and always feels the embarrassment when answering questions in front of the class. Mr.Leonard's story motivated him and implied the fact that if he doesn't study hard and give it up, it will cause a great pity in his life.   From what has been discussed above, the background information of Mr. Leonard had a positive influence on Paul, motivated him to work hard and made him eager to provide help for Mr. Leonard.",2,2
20146,The backgroung information affected Paul by letting him know Mr. Leonard can't read too.  This shows Paul that he can get better and not give up.  It also build his relationship with Mr. Leonard by going to the learning center together.,0,0
20147,Paul is amazed. He couldn't believe that he broke records in the 400 meter hurdles in college.,2,2
20149,"Paul found out that Mr. Leonard couldn't read, like himself. He also found out that Mr. Leonard was a track star and that he couldn't go any further in track than he did because he couldn't read. With finding that out Paul wanted to go further so he knew he needed to work hard to improve on his reading and also that maybe him and Mr. Leonard could work on it together.",2,2
20150,"The background information that Paul discovers about Mr. Leonard helps Paul realize that Mr. Leonard is trying to help Paul in life, because no one helped Mr. Leonard. Instead of just letting Paul continually struggle through life and not have anyone to help him Mr. Leonard steps up and gives Paul what Mr. Leonard himself never had.",2,2
20151,The background information that Paul learns about Mr. Leonard surprises him and it encourages him to help Mr Leonard. It surprises Paul because he asks Mr. Leonard about why he never told him that he was a track star. The information also encourages him because at the end of the reading Paul decides to teach Mr. Leonard how to read.,2,2
20152,He finds out that mr. Leonard is a poor reader and Paul is also a poor reader and it makes him want to try harder.,2,2
20154,The background information influences Paul. It is because of the information that he wants to join the track team.,0,0
20155,After he found out so much information about Mr.Leonards background it incouraged him to work even harder. He started to believe in himself. He new that he could accomplish anything as long as he put his mind to it. Not only did he believe in himself Mr.Leonard believed in him too.,1,1
20156,"Paul feels the same Mr. Leonard does,'The emotions in Mr. Leonard's words were all to familiar to me. I knew them well---feelings of embarrassment when I was called upon to read aloud or when I didn't know an answer everyone else knew. This man had to given the time to help me excel at something. Suddenly I realized what I could do for him.     Paul is really familiar with these and feels that now he can do something for Mr. Leonard too.'C'mon, Mr. leonard,' I said walking back toward school.'It's time to start your training.'' Paul is inspired to help out Mr. leonard so he can properly read even though he flunked college, he is eager to help.It's one of the best things to do is help someone, even if they are 10 or 50 years old they can always learn new tricks.",2,2
20157,"In this story, the background information about Mr. Leonard, especially at the end, is similar to the situation the narrator was in.  For example, at the end, when Mr. Leonard mentioned that he had failed out of college, which was comparable to the situation the narrator was in because of his inability to read.  Realizing this, Mr. Leonard thinks that by having the narrator do what he did, he can overcome the obstacles, which were similar to the obstacles he had.",0,0
20158,"The effect that Paul had was consideration more than anything because Mr. Leonard was just a  hallway monitor when he could of been so much more than that. When Paul found out about Mr. Leonard, he wanted to find out why Mr. Leonard 'gave up' on his dream, but he later found out that he flunked out of college. Paul found this out because he look up that URL that the track coach gave him and he asked andpushed the answers to Pauls questions. So he tried to live his dream out on Paul in a way.",0,0
20159,The information Paul gets inspires him to keep up the good work. Paul also knows that he needs to keep up his tutoring in order to stay on the team.,1,1
20160,"He was suprised to discover that he was so good at one point in time and he wanted to know what happened, and why their weren't any other stories.",1,1
20161,It makes Paul feel closer to the coach because they both have the same reading problems. Also they are both good hurdelers.,2,2
20162,In the baxkgroung ionformation it effects paul majorly because he thought that the teacher was great!! He did not know that he ran track or did any field activities until he recieved that website from a coach.  He was kind of upset about it but he got up and encouraged his teacher to get back on the track.,0,0
20163,"When Mr. Leonard tells Paul, 'The college scouts told me that my grades didn't matter, that I'd have tutors to help me, but college work was a whole lot harder than high school work. I lost mt scolarship and fluncked out. no other school wanted a runner who couldn't read.' I feel that it opeed Pauls eyes and made him think if himslf. I belive that information made Paul think of his future and how him and Mr. Leonard aren't that different. Also, when Paul says 'C'mon, Mr. Leonard,' 'It's time to start your training.' I feel Paul and Mr. Leonard are closer because Mr. Leonard told Paul thoes secret things about him.",2,2
20164,"It has a very big effect on Paul because, Mr. Leonard went to college to be on the track team and he flunked out because he was not a good student, Paul is also having a problem with his grades because he cannot read very well, so he goes to the remedial reading program twice a week.  And he looks up to Mr. Leonard because he is going through the same thing that he did.      Mr. Leonard flunked out of college because the college scouts told him that there would be tutors at the college that could help him get his grades up, but there were'nt any so he flunked.  Mr. Leonard wanted to show paul that he could do anything that he worked at and kept practicing.",2,2
20165,Well Paul dose not know how to read that good. And when he gets on the URL and when he asked Mr. Leonard about it and he says he dose not know how to read. Paul knows how that feels. And then he gose and showes him how to read.,2,2
20166,I believe that Paul is changed even more by finding out about Mr. Leonard's college life. It shows Paul that even if you're bad at education you can still be great at other things. It opens up a new world for Paul is what I'm saying overall.,0,0
20168,"Paul learns that Mr.Leonard was very good at track in college. It effeects Paul because Paul is pretty much just like Mr.Leonard, he is good at track but not so good in school.",2,2
20171,"Paul is in the same situation as Mr. Leonard. When mr. Leonard asked Paul what his name is  he should of known it because he had check Paul's pass for the past two weeks, but Mr/ Leonard did not know it because he could not read.",0,0
20172,"Paul feels some what connect to Mr. Leonard, seeing how they both have reading disabilty and now they are both good at jumping hurdles. Mr. Leonard that since he didnt get proper help with his reading problem and Paul was that Paul could do better then him with reading and track.",2,2
20173,"Mr. Leonard helps Paul find something that he can be good at, and Paul probably takes Mr. Leonard's kindness for granted. He is certainly grateful for Mr. Leonard's kindness, but fails to see Mr. Leonard's motives. When Paul learns about Mr. Leonard's background, about his track and field records and how he flunked out of college, it profoundly changes Paul's view of Mr. Leonard.      According to Paul, 'this man had given his time to help me excel at something'. He realizes that Mr. Leonard fully understands Paul and that he's trying to give Paul confidence to succeed. Mr. Leonard's story also encourages Paul to help Mr. Leonard in return, by helping him improve his reading skills.",2,2
20174,"Mr. leonard is like Paul, a poor reader. so he feels bad for him. also he sees himself in him by taking him to the track. He is good at track just like he was. Also he was a poor reader and thats why he flunked out of college.",0,0
20175,"In the story, the trach coach advises Paul to look up background information on Mr. Leonard.  Whe he does, he discovers that Mr. Leonard was just like him.  They both had problems reading.  Therefore, Paul understood why Mr. Leonard tried so hard to help him excel at something.  Paul also understood how Mr. Leonard felt; embarrassment, and the longing to be like other kids. It affects Paul because now he knows that he can be good at whatever he puts his mind to, all thanks to Mr. Leonard.",2,2
20176,"The background information on Mr. Leonard is impowering for Paul in specific ways. Paul had no idea about Mr. Leonard because a Track and Feild star, but he listened to him anyways, when the coach gave him the URL to look him up he was surpirsed. When he confronted Mr. Leonard about the whole thing he was surprised with his responce. He wondered what happened, why he hadn't done it since he won the 400 meter hurdles as a freshman. Paul could really relate his story to Mr. Leonard because he as well couldn't read. Unlike Mr. Leonard, he had the resources to help with his problem of not being able to read. When Mr. Leonard was done explaining his story he thought since he help him that he would help him learn how to read. The background information help him connect with Mr. Leonard on a whole new level.",2,2
20177,Paul ask Mr. Leonard why he kept such a proud accomplishment from him.,0,0
20179,"At first, Paul probably felt confused and upset with Mr. Leonard for not telling Paul about his past, but when Mr. Leonard told him why he didn't tell Paul, Paul understood why.  They were both in the same situation, somewhat.",1,1
20180,well this collage student said he want to be an athlete and win lot of matals,0,0
20181,"During the story 'Gifts' Paul learns some interesting and shocking information about Mr Leonard. Paul finds out that Mr. Leonard was a 400 meter champion and he questioned him what happened after, once Mr. Leonard reveals the information to Paul, he was shocked. Paul realized that he wasn't alone and he had someone who was like him, someone who couldn't read. Knowing this, Paul was releaved and was glad to help Mr. Leonard with his reading.",2,2
20182,It shows him that even though Mr. Leonard can't read that he can still do other things just as well as other people. It also shows him that he will need to try hard and never give up.,0,0
20183,He felt familiar with the emotions of embarrrassment that Mr. Leonard felt. Paul was grateful that Mr. Leonard had given his time to help him succeed at something. He wanted to show respect and help Mr. Leonard do something too. He wanted to help him learn to read.,2,2
20184,"During the story, Paul finds out that Mr. Leonard was once a great 400 meter hurdler. Paul looks up to Mr. Leonard because he had trouble reading as well. This motivates Paul to work hard during school and on the track.",2,2
20186,"When paul found out that Mr. Leonard won the 400 meter hurdle, he wonderd why Mr. Leonard didnt tell him. They when paul figured out that Mr. Leonard flunked out of college, paul knew felt his pain. Paul also has a hard time in school. Paul wanted to do something for Mr. Leonard because he helped him with hurdles. Paul is going to help Mr. Leonard read.",2,2
20188,"He feels that it was strange that Mr. Leonard doesn't share with him his past acheivements, when he's training him to run hurdles.  So he is supprised that Mr. Leonard is such a great hurdler, and it prompts him to ask why he didn't continue that carreer.  When Paul finds out about Mr. Leonard flunking out of college he felt sympathetic for him because he couldn't read either.",2,2
20189,Paul seems more confident about himself that now he knows Mr. Leonards background. Paul his happy that he knows somebody that also struggled in school just like him.,1,1
20190,Paul found out that Mr. Leonard was a track star in college and that he flunked out due to bad grades. Paul was suprised that someone that good was teaching to him to succeed like Mr.Leonard did.,2,2
20192,The background information makes Paul look at his own life and see that he is struggling with same things that Mr.Leonard delt with. Mr. Leonard was a track star ut he could not read. He flunked out of college because is his disablilty to read. At the end of the story Paul wants to help Mr. Leonard out by helping him read.,2,2
20193,The background information shown who Mr. Leonard aws in the past. Paul seen this and was encouraged by this becasue he was like Mr. Leonard. this help him to practice runnung and he help Mr.Leonard to practice reading.,2,2
20195,Mr. Leonard got backgroung information o Paul so he knew a little abut him. This helped him do things better. He practiced with him.,0,0
20196,he was a hall monitor and he mad sure people were always on tie for class no matter what. and then it hit him he was training to be on the track team and he trained and trained and trained and he finally saw himself before thter track coach.,0,0
20197,"It makes Paul realize why he had him running on the track, because Mr. Leonard used to be a track star who also struggled with reading.",1,1
20198,"In the begininng of the story, Mr. Leonard is the mentor and helps Paul feel more involved in more activities than he already was.  Mr. Leonard also helps Paul not feel like an outcast.  Mr. Leonard stays after school even longer to help Paul. Unspokingly Mr. Leonard has gone through the same trouble that Paul is currently facing.  Paul then later finds that Mr. Leonard faced the same trouble in high school.     Paul acts as if he is the mentor when he finds out about Mr. Leoanrd's situation in high school.  Pauls act of saying, 'It's time to start your training' to Mr. Leonard shows the value of a true relationship.  Paul is helping Mr. Leonard after Mr. Leonard helped him.  One kind act to another is exactly what has happened. Without any of the background information, none of this would have happened.",2,2
20199,"Once Paul understands the background of coach, it can reassure him that he has what it takes to overcome the obsticle. He does not feel as isolated or alone. He realizes that there are other individuals out there with the same problems, and if they can overcome them, he can too.",1,1
20200,"The Narrater, paul, is shocked beacause Mr. Leanard was helping him and he never told him that he couldnt read either. It drove him to try harder on reading and to help him  beacuse Mr. Leanard never got the chance to get help with reading. 'The emotions in Mr. leanard's words were all to familier to me.'",2,2
20202,The effect that Mr. Leonard's background information has on Paul is he can relate to him. Paul has a difficult time reading and was never involved with sports. Mr. Leonard can't read but was a very good athlete. Both of them are like one another and know how the other feels. They both feel embarrassed because they can't read but like to do hurdles. Since Paul discovered this information he wants to help Mr. Leonard read just like Mr. Leonard helped him learn how to do the hurdles.,2,2
20203,It effected paul in a positive way. It gave Paul a better understanding on why Mr. Leonard was helping him.,1,1
20204,"It shows that anyone can play a sport without have learning capablities. Also, that Paul could learn just about anything if he had practice.",0,0
20205,Paul needs help and needs to work more harder on the way he exercises. Paul needs to be concentrated and very smart to try new things.,0,0
20206,He realizes that they are much a like. They both have trouble reading. It changes the way he looks at Mr. Leonard.,2,2
20207,"The background information Paul received was shocking, but inspirational. He didn't know that mr. leonard was going through the same thing as he was when he was in school. So he tried to help Paul earlier than when he was in school, because he didn't have anyone to help him early in life.",1,1
20209,After Paul got a background check on Mr. Leonard it had really touched him. Mr. Leonard explained to him that he had flunked out. So Paul felt empathetic and took him to the learning center.,2,2
20210,"When reading the article, the reader first sees Mr. Leonard as a kind of mean guy, that just likes to heard people along in the hallways at schoool, because he is a hall monitor. Later on in the story when Mr. Leonard takes Paul under his wing to teach him how to be a good runner the reader learns that Mr.Leonard used to be a very succesful track runner, and used to be very well known. The reader also learns that he flunked out of college, and that's why he is no longer a runner.      Paul is a kid that can't read, and Mr. Leonard seemed to take an interest in him and was going to help him learn how to be a good runner, because he thinks it will help him out. Paul listens to Mr. Leonard without any hesitation and quickly learns to run very well. In the process of joining the high school track team Paul learns that Mr. Leonard used to be a very well known track star. This confuses Paul on why Mr. Leonard didn't tell him this.     When Paul asks why he wasn't told he learns that Mr. Leonard didn't tell him because he didn't want to brag about how good he used to be, and that he was also embarrased because he had flunked out of school because he couldn't read.          The fact the Mr. Leonard took Paul under his wing to help him accomplish things in life better, and that Mr. Leonard wanted to help Paul because he never got any help tells the real type of mean Mr. Leonard is and Paul sees that and is very greatful.",2,2
20211,"The background information that the Paul finds on Mr. Leonard is very emotional for him because he dicoovers the reason that Mr. Leonard is so motivated to help him. Paul has the same problem that Mr. Leonard has with reading, but the only difference is that Paul gets help for his reading and Mr. Leonard didn't. So when he sees an apportunirty to help Paul  he does and is return Paul helps Mr. Leonard in the end.",2,2
20212,He gets information that Mr. Leonard was a college freshmen who won the 400 meter hurdles at the nationals.,0,0
20213,Mr. Leonard's background informatioon gave Paul incouragement to do better and push harder. It also helped Paul to realize that you have to work in school to make the grades that you want. Paul could relate to excatly how Mr Leonard felt. When Paul heard Mr Leonard tell his story he heard the emotion in his voice that was very familiar to him.,1,1
20214,"During the story, the reader gets background information about Mr.Leonard. The effects of that background information make Paul realize that he needed to work hard for things that he wants in life. This information also makes Paul realize that he also experiences the same feelings while he's at school. An example with details would be, 'The emotions in Mr.Leonard's words were all too familiar to me. I knew them well- feelings of embarrassment when I was called upon to read aloud or when I didn't know an answer everyone else knew.' Also, Mr.Leonard's background information makes Paul want to excel at something, and Paul wants to help out Mr.Leonard.",2,2
20215,When Paul finds this information it leads him to feel a connection with Mr. Leonard. Paul knows that this man understands the feelings of embarrassment that Paul has during school or when he is trying to read.,1,1
20216,When Paul learns about Mr. Leonard past it shows him that he can overcome his obstacles the way that Mr. Leonard did.  Paul understands why Mr. Leonard put so much effort into him. Also he should continue with his training so that he can get a schoolarship like Mr. Leonard.,2,2
20218,"Mr. Leonard was a good athlete but not a good student like Paul. Mr. Leonard had the same problem as Paul but didn't have learning centers in high school, he had to use his friends for help, but it was still too hard for him.",0,0
20219,In the story paul learns that mr. leonard was very talented at hurdles and even broke records as a college freshman. I think that this information paul learns has him a little confused on what happend to make Mr. Leonard in the postion that he is today. when Mr. Leonard explains to him that he wasnt the strongest student and cant read very well it ties the whole story together and i think paul then realizes why Mr. leonard wants to train him. In  the end of the story they kinda let us believe that paul is going to now help mr. Leonard with his reading.,2,2
20220,Paul had no idea that Mr. Leonard was such a famous track star. He was in shock when he found out tht Mr. Leonard had won so many trophy's and that he won the 400 meter in hurddles.,2,2
20221,When Paul learns the background information on Mr. Leonard I think he felt like he had something in common with him. Both characters have learning disabilities and now both run track. I think Paul definitley felt like he had someone to look up to.,1,1
20222,that he didnt know that he was a track star when he went to collage and then Mr. Leonard told him that he dropped out because he didnt know how to read its was the same thing for Paul because he is good at hurdles but he is only in highschool but he also does not know how to read but he is getting help and can read a little bit and is going to teach Mr. Leonard how to read to.,2,2
20223,"After learning about Mr. Leonard's background, I think Paul starts to understand Mr. Leonard better.  He used to be a suspicious quiet man but now Paul feels that he and Mr. Leonard are alike in the fact that they both had trouble in school. Paul feels more comfortable knowing that Mr. Leonard is like him and that he understands how Paul feels.",1,1
20224,Paul begins to feel empathetic for Mr. Leonard because he knows what it's like to fell embarrassed when he was called upon to read and couldn't or didn't know quite as much as the other kids. I think he also realizes that there are others that have reading problems and can set those aside and work hard to achieve set goals.,1,1
20225,"Paul can't read just like Mr. Leonard. Paul knew how Mr. Leonard felt because he too could not read. Paul then started to train Mr. Leonard too read, because he helped Paul with something, Paul wanted to return the favor.",2,2
20226,"Mr. Leonard's story is one that matches Paul's struggles with reading. This information affected Paul in a way that shows even the someone with a reading problem can be anything they want to be, even a track star. He is glad to know that someone else has had the struggles he has, and can relate to his battles with homework and reading.",1,1
20227,The information Paul receives helps him understand Mr. Leonard.,1,1
20228,"During the story, the readers gets backround information about Mr. Leonard. The backround information effected Paul because they both had things in common. They both couldn't read well. The response with details from the story include: The emotions in Mr. Leonard's words were all too familiar to me. I knew them well-feelings of embarrassment when I was called upon to read aloud or when I didn't know an answer everyone else knew.",2,2
20229,as the narorator 'paul' get more information about Mr.leonard he starts to relize that Mr. leonard had the plan to introduse paul to track when he first meet him in the hallway. also it motivates paul to do good in school as well as track. and it makes it so he could conect better with Mr. leonard because the bolth have problems reading.,1,1
20230,"paul is supriszed that mr. leonard failed his collage classes, and at the end he makes the effert to help mr. leonard to read",2,2
20231,"The backround information that Paul gets makes him want to try even more it inspiras him to want to go to school and get good grades, succeed, be confedent and learn how to read.",1,1
20232,"Mr. Leonard use to be a big track star. He was amd excelent athlete but just like Paul, he struggled with learning and reading. He kept the information about his past away from Paul because he was extremely embarassed about him failing, and flunking out of college.          When Paul found out about Mr. Leonards accomplishments, he was confused as to why he never said anything to him. Then Mr. Leonard explained to him about how he was never a very good student but colleges didn't care because he was such a greath athlete. When Paul is told that he was a awful reader also, he felt compelled to ivite Mr. Leonard to his learning center.",2,2
20233,The Information has a big effect on Paul because he was wondering why Mr. Leonard was wanting him to run track. He finds out that Mr. Lenord was a College star in hurdles and he could not read well eather so he wanted Paul to have a life like he wanted to have.,0,0
20234,"When Paul found out that Mr. Leonard won the 400 meter hurdles he was surprised. When he seen Mr. Leonard the next day at practice he asked why he did not tell Paul about his award and record breaking college life. Mr Leonard responded with, ' Things were different back then, the college scouts told me that my grades didn'y matter, that I'd have tutors to help me, but college work is a whole lot harder then high school work. I lost my scholarship and flunked out. No nother school wanted a runner who couldn't read.' So in the end Paul had realized Mr. Leonard had changed his life so it was time to change his. Paul took him to class and said, 'C'mon, Mr. Leonard, It's time to start your training.'",2,2
20235,I think it gives Paul some encourgement knowing that he was taught and trained by a national winner in track. It alos opens up a few connections he as with Mr. leonard about being able to talk about track instead of just the learnign center.Mr. Leonard is a role model of Paul,2,2
20237,The background information about Mr. Leonard affects Paul by making him want to help Mr. Leonard with reading like he had helped Paul with running.  Paul had experienced some of the same things that Mr. Leonard described from college.,2,2
20238,The way the reader reads the story and gets background information on Mr. Leonard is a way that you can also get background information on Paul. You can tell Paul is more shy that some people by the story telling you that Mr. Leonard is empathetic for him. Paul might be one to get discouraged a lot or easy because Mr. Leonard describes how he keeps his track history to himself because he does not want to discourage Paul.,0,0
20239,he is happy but also sad the Mr. Leonard had to go through the same thing. Happy because he's not the only one that has to go through it. Sad because he knows what its like. When Mr. leonard tells him why he had to quit he's sympathtic because he goes through the same thing. He can now have someone that knows what it feels like to be called on and told to read and not know how.,1,1
20240,He felt connected to him because he knew how it felt to be embarrased about not being able to read well. He wants to repay him for all the help Mr. Leonard gave him.,2,2
20242,"Paul learns that Mr. Leonard is both a track star and a poor reader. They display some of the same traits. Paul is empathetic towards Mr. Leonard and vice-versa because of their similarites. Paul even suggests he can relate to Mr. Leonard's embarrassment of not finishing college. Mr. Leonard saw the same characteristics in Paul that he saw in himself, and helped him to excell at something. In the same way, Paul wishes to assist Mr. Leonard to achieve something.",2,2
20244,Paul is surprised and inspired from what he hears from Mr. Leonard. He also knew exactly how he felt in terms of being embarassed and ashamed for not knowing answers to questions in class.,1,1
20245,"When Paul gets background information about Mr. Leonard, Paul feels empathetic for him. The background information makes Paul want to help Mr. Leonard because he feels the same way. 'The emotions in Mr. Leonard's words were all too familiar to me. I knew them well-feelings of embarrassment when i was called upon to read aloud or when i didn't know an answer everyone else knew. '",2,2
20246,"What Paul had found out, I think helped him to persue in his learning and to help him be good in the hurdles. I think that Paul started to think to realize that education is one of the highest things that you can get. Paul saw Mr. Leonard as a great athlete who didn't have the good grades to finish the total package. I think that Paul will learn that you have to be smart and have an education and then the rest will come later.",2,2
20247,He finds out that Mr.Leonard went to college for track not for grades because he couldnt read now Paul is more comfortable.,0,0
20248,He is curious on what happened to Mr. Leonard and wants to know more about him.,0,0
20250,That Mr. Leonard was a really good athlete but he wasn't the greatest student. He didn't have a scholarship and didn't make it threw college. He also didn't know how to read.,0,0
20251,"Paul was concerned about why Mr. Leonard never told him about this. Mr. Leonard told his story and explained why he it made him sad and how he dropped out of college for poor grades and became a hall monitor. Paul related to how he felt, being part of a select few not knowing how to read. Paul responds by offering Mr. Leonard 'training'.",2,2
20252,"Paul couldn't believe the details about Mr. Leonard's past and wonders why Mr. Leonard never shared this with him. Mr. Leonard was a fantastic hurdler but not isn't very studious. Mr. Leonard couldn't read, so he flunked out of college and was embarrassed about it. This is similiar to Paul's situation. They both are good hurdlers, they couldn't read, and they felt embarrassed about it. So once Paul hears about how Mr. Leonard can't read, he wants to train him to read just like Mr. Leonard trained Paul to be a good hurdler.",2,2
20253,"The effect it had on Paul was that he didn't understand it, thats why he says to Mr. Leonard 'Why didn't you tell me about this?' And Mr. Leonard tells him about being a star athlete 'but not a good student.' And explains that he couldn't read just like Paul.And I think Paul could relate to that and apply it to his own situation.",2,2
