Id,EssayText,Score1,Score2
26188,"dark gray :: the dark gray will affect the temperature of the doghouse just enough that the animal that's living in it wont freeze or overheat, because the dark gray color in the experiment didn't collect as much heat in the experiment as the black so it wont overheat the the animal and it collect more heat than white or light gray so the opposite effect wont take place.",2,2
26189,"light gray :: Light gray would keep the temperature in the summer down so the dog wont over heat. Black Dark gray would be to hot in the summer the dog would over heat, White would be to cold in the winter and summer the dog would freeze. That is why Light gray would be perfect for the dog house color.",1,1
26190,white :: i would choose white because it would make th e inside of the doghouse cooler than a dark color so the dog wouldn't hav e to be super hot in the sun. the average temperature for white was 42(DEG) after ten minutes and it was 53(DEG) for black showing that black makes it ho tter inside.,2,2
26191,"light gray ::  Light gray will affect the doghouse by keepin g it cooler than it would with black paint, but warmer than it would with white. In warmer tempatures, the paint will not asborb as much sunlight, so therefore the inside of the doghouse will not be as hot. The black paint had an average tempature of 53(DEG) C, while the light gray had an average tempature of 45(DEG)C. That is a difference of 8(DEG)C. The light gray will keep the doghouse cooler, but it will also keep it a little bit warmer than white paint. The white paint had a n average tempature of 42(DEG)C. The light gray paint would keep t he doghouse 3(DEG)C warmer then the white paint, but 8(DEG)C cooler tha n the black paint.",2,2
26192,white :: white will bring more light in the dog house because it is a light color and it attracts light and it will bring more in,0,0
26193,black :: black because it well make the dog hous e warmer and the results to the black colr is saying it warmer.,2,2
26194,light gray :: the doghouse would be cooler in the summer an d not as cold in the winter the light gray lid was cooler than the black lid which would make it better for useing in a hot environment. the most comfortable color varies with the kind of environment and i am assu ming this is a rather warm environment.,1,1
26195,"white ::  The best answer would be white because white is a light color that won't absorb heat and dehydrate the dog during the summer. When Brandi and Jerry performed their experiment they found that when a jar had a black lid on it, the temperature inside the jar was an a verage of 53(DEG)C. Whereas, when there was a white lid on the jar the a veraage temperature was 42(DEG) C. That is an 11(DEG) differance. There for the best choice would be to paint the doghouse white.",2,2
26197,"white :: It might not give it much light from the sun or any heat because darker colors attract more energy and light. Just lik e with the jars and the lamp. The jar with a black lid had the highest av erage, therefore proving that darker colors attract more energy.",1,1
26198,white :: painting the doghouse white will reflect the sunlight making it cooler in there,1,1
26200,light gray ::  in the summer the dog house will not be hot,1,1
26201,"dark gray :: The dark gray wil affect the dog house becaus e no matter what color the doghoue is, the room will still be dark.",0,0
26202,dark gray ::  the dog house will be warm during winter so t hat the dog will warm and cofortable,1,1
26205,"black ::  If Brandi and Jerry were to paint a dog house the color they should choose is black, because its the darkest color so it absorbs the most thermal heat. My theory is correct because in Bradi a nd Jerry's hypothesis ""the darker the lid color, the greater the inc rease is air temperature in the glass jar, because darker color absorbs m ore energy"".",2,2
26206,"white :: Using the color white to paint the dog house would make the dog house be the lowest increase in air temperature then t he other colors. The dog house started at 24 degrees for each trial. The dog house would be about 42 degrees and I know that because the first trial was 42 degrees, the second trial was 43 degrees and the third trial was 41 degress. The average temperature is 42 degrees so there fore white is the best color to use.",0,0
26207,white :: it would make the doghouse cooler inside,1,1
26208,"white :: If you paint the doghouse white, it will be c ooler inside than if you painted it black. Since black absorbs more energ y it will get hotter faster than if it was painted white.",1,1
26209,"white :: They should use white because in the other ex priment white was the coolist, so if they use white it will not get to ho t in the dog house.",2,2
26210,"light gray :: The color of the dog house should be light gr ay because it doesn't absorb as much energy as black and dark gray which had the temperatures of 53(DEG)c and 48(DEG)c in the experiment, so the dog won't feel very hot either and since dogs are always jumping around, they probably already are hot enough. Also if it does get cold, light gr ay will still absorb enough energy to keep the dog warm becuase it's temp erature was 48(DEG)c which is only 2(DEG)c less than dark gray, so i th ink light gray will be the best color for the dog house.",2,2
26211,black :: Because the lighter one top put on the doghouse is the white not the black because it a difference of nine.,0,0
26212,"light gray :: The color white might affect the doghouse, be cause the air temperature on the inside would be a lot cooler, but not to o cold and at the same time not too hot. When the lid color of the glass jar was black, the average air temperatuire was 53(DEG)C, after only 10 minutes, when the starting temperature was 24(DEG)C, which I believe mig ht be too hot for a dog living in a black doghouse. When their was a whit e lid, the average temperature after the same amount of time, and startin g at the same temperature of 24(DEG)C, was 42(DEG)C, which I believe wo uld be too cold for a dog living in a white doghouse. I believe the light gray lid air temperature was niether too hot, nor too cold, because afte r 10 minutes and a starting temperature of also 24(DEG)C, it's average a ir temperature inside was 45(DEG)C.",2,2
26213,"white ::  white is the best color for the doghouse beca use lighter colors absorb less energy, which is shown on the data chart. it has an average tempature of 41(DEG)C versus the black lid which has a n average tempature of 53(DEG)C.",1,1
26214,dark gray :: dark grey would be good because it wont get t o hot or to cold for the dog because the average temp for dark grey was 4 8(DEG)c,1,1
26215,light gray :: it will cool and heat up the dog house,1,1
26216,white ::  it will make it less hotter for the dog,1,1
26217,black :: if it was color black it would make the dog h ouse hot.,1,1
26218,"white :: White would make it cooler inside for the dog , Because it would reflect more heat instead of taking it in. Also, it wa s cooler inside because white's average was the lowest (42(DEG)) .",2,2
26221,"white :: White paint will make the doghouse less hot, because it attracts less energy from the sun.",1,1
26223,white ::  the doghouse will be warm when the sun hits i t but it won't be so hot and it will be closer to room temperature for th e dog.,0,0
26224,"black ::  when the jar had a black lid the average temperature after 10 minute was 53(DEG), when the lid was white the average ttemperature was 42(DEG) because the black lid made the jar warmer the doghouse's roof should be painted black to keep the inside of the dog house and the dog warmer.",2,2
26225,"black :: Now the doghouse can be warm in the winter, b ecause 'dark colors absorb more light', and then the dog can just play ar ound in the yard in summer because everyone usually enjoys sun, even dogs .",1,1
26226,"black ::  By painting the doghouse black, the air insid e the doghouse will be warmer than if the doghouse was another color. In the experiment, the air from the jar with the black colored lid was 53(DEG) , which is 2(DEG) higher than the dark grey lid, 8(DEG) higher than the light grey lid, and 11(DEG) higher than the white lids air temperature. This shows that the black paint would make the doghouse warmer than the other colored paint would make it.",2,2
26227,white :: it wpuld make it less hot by having white bec ause white is a light color and does not coduct that much heat as have bi n shown by brandi and jerry the results were that white had the lowest av erage at 42(DEG) c,2,2
26229,dark gray :: dark gray may attract more heat to the dog ho use but no as much as black.,1,1
26230,dark gray :: The best color for the doghouse is dark gray because it won't be so dark that it will overheat the inside of the dogho use and it will also retain it's temperature longer through out the night . The dark grey average temperature after 10 minutes was 48(DEG). That i s better than the 53(DEG) average for the black and the 45(DEG) a verage for light gray because it will not be way too warm but it will ret ain it's heat.,2,2
26231,"black :: The color black would effect the inside of th e doghouse because darker colors absorb more heat, keeping the dog warm. As in the experiment, while the black lid was over the thermometer and th e light was 5 centimeters away, the temperature on the thermometer increa sed by 29(DEG) C.",1,1
26232,dark gray :: doghouse will not to hot or cold in summer an d winter,1,1
26233,"light gray :: Light gray would work best because then insid e the dog house it would still be warmer than outside, but when it was ho t outside it would not be too much hotter inside opposed to if the dog ho use was painted black.",1,1
26234,"black ::  With the color black as the dog house the ins ide temperature will be much hotter than the temperatures of the other co lors because the average temperature for black on the experiment wa s 53(DEG)C, for dark gray ave. temp. was 48(DEG)C, for light gray it wa s 45(DEG)C ave. temp., and for the white lid the ave. temp. was 42(DEG) C. controlled varible: temp. in jar before starting exp. responding:air temp. inside jar after 10 min. uder lamp manipulated: lid color",2,2
26235,black :: the black color absorbs more energy so when i ts cold outside the inside can heat up by the sun,1,1
26236,"black ::  if the dog house is black it will increase th e tempeture of the air inside the dog house, making it warmer inside it.",1,1
26237,light gray :: it will keep it not to hot and not to cold be couse of the coler that its not to dark adn not to light so it will keep it ice andf cool not to hot or not to cold,1,1
26238,white ::  the reason they should pick white is because it will cool down the tempature in the dog house the reason I know that i s in the data they did for the experiment it tells you that white is cool er than the rest of the colors,2,2
26240,"white :: This color will keep the dog house rather coo l that way the dog will not over heat itself. In the experiment, lighter colors absorbed less light and were cooler in temperature.",2,2
26241,light gray :: The light gray color might affect the inside of the doghouse because if it isnt to dark or to light the inside wont be to hot or to cold. This is because dark colors absorb more energy and light colors reflected energy. The light gray was about in the middle with 45(DEG)c so i thought it was the best choice for the dog.,2,2
26242,"white :: White will be the best color for the doghouse because the white lid kept the jar coolest, meaning that white paint wil l keep the doghouse coolest because it reflects more energy than any of t he other colors. the white lid kept the jar an average of three deg rees celcius cooler than any other color.",2,2
26243,white :: If Brandi and Jerry dont want the dog to get to hot then they would want to pick white because it does not increase th e air temperature as much as black,1,1
26244,"black :: I think black would beb best to use for the d oghouse because on winter nights when it gets cold out, the black color o f the doghouse will keep it warmer. Since darker colors absorb more energ y than lighter colors. Black was 53(DEG)C after 10 minutes, while white was 42(DEG)C that is a change of 11(DEG)C warmer then the other.",2,2
26245,dark gray :: This color will keep the doghouse warm since it will probably be outside and it won't be to hot either.,1,1
26246,"dark gray :: The dark grey would keep the doghouse warm, b ut not too hot. This is shown in the experiment when dark grey was the se cond warmest color.",2,2
26247,dark gray :: the color of the dog house will cang the air pressure in side,0,0
26248,"dark gray ::  I believe that dark gray would be the best pa int color for the dog house. Although the temperature inside the do house would be warmer, it would not be super warm and make the dog overheat. A lso, the air wouldn't be too cold that the dog would freeze at night when he sleeps in it. Considering that dark gray had an average of 48(DEG) inside, it appears perfect compared to the white with an average of 42(DEG) and the black with an average of 53(DEG).",2,2
26249,"dark gray :: Dark gray would be best to build a doghouse b ecause it the temperture stays the same every single time, which means if its cold the temperture stays the same. If its hot, the temperture stays the same and doesnt get to hot.",0,0
26250,"white :: White would cause the inside of the doghouse to not be so hot on the inside so the dog can stay cooler because with th e white lid, the inside of the jar was the coldest out of all the other j ars.",2,2
26251,dark gray :: The tempeture inside the dog house will be wa rm.,1,1
26252,"white ::  They should use the white color because white doesn't heat up as fast. After 10 minutes, white's tempature was 42(DEG) while black's was 53(DEG). That is an 11(DEG) difference. So the dogho use will stay cooler if the doghouse is painted white.",2,2
26253,white :: The color white is best for the doghouse beca use the experiment was on the effect of different lid colors on the air t empurature inside a class jar so looking at the chart the color white h ad an average of 42(DEG)C which means that the increase of air was coole r . So the color white will affect the doghouse by the increase of air fl ow and be cooler then any other color.,2,2
26254,"white ::  The white dog house would not attract as much heat as the darker colors, so if they want to keep their dog at a cool t emperature, then they should go with the white color. The average tempera ture for the black colored jar is 53(DEG) C. The average temperature for the white colored jar is 42(DEG) C. The black lided jar is 11(DEG) C h igher than the white lided jar.",2,2
26255,black :: it will usually always be 53(DEG) C in the dog house because that is the average tempature.,0,0
26256,light gray ::  The temperature of the doghouse with a light gray paint coating on it would make the doghouse warm but not cold or hot of a temperature of around 45(DEG)Celsius.,1,1
26257,light gray ::  the dog will might sleep on the doghouse.,0,0
26258,white :: The white attracted the least heat than any o f the other colors. The white Low data for white was 41(DEG) and the hig h data was 43(DEG).,2,2
26259,white :: the white would keep the dog house nice and c ool in the experiment white attracted the least heat. example the average heat was 42 for the white and 53 for the black.,2,2
26260,white ::  painting a dog house white will keep it coole r than other colors. in the experiment white had an average temp of 42(DEG) C while black had a 53(DEG)C average,2,2
26261,"white ::  White would be the best color to paint the do g house. In the experiment white didnt absorb that much heat, stayi ng at a temperature of around 42(DEG). This would mean that the dog hous e would stay a cool temperature for the dog.",2,2
26262,"white :: The white paint will be the coolest paint cho ice for the doghouse. In the data Brandi and Jerry collected, white had t he lowest temperature average of 42(DEG)C. The next coolest was light gr ey with an average of 45(DEG)C, dark grey with an average of 48(DEG)C a nd the hottest was black with an average of 53(DEG)C. Therefore white pa int will make the doghouse the coolest.",2,2
26263,"black :: Since black absorbs more light than the dark gray, light gray, and white, it will make the doghouse warmer. This will help because in the winter when he needs the doghouse the most, it will k eep him warm when he is inside of it.",1,1
26264,white :: White would be the best paint color for the d og house because on a hot day the dog wont get as hot. This is because f rom the results it was that white paint got as high as 43 and black got a s hot as 54,2,2
26265,"light gray :: Light gray would affect the doghouse by keepi ng it slightly warmer in the winter, and cool in the summer.",1,1
26266,"white ::  It would keep the doghouse cooler, especiall y in summer months when there are high temperatures outside (ex: in the experiment the average temperature of white was 42(DEG), the coolest temperature of them all) . This would allow the dog to get to a cooler place to avoid overheating.",2,2
26267,"white :: If the dog house is white, then it will be co oler. Since the white lid made the inside of the jar 42(DEG)c, and the b lack lid made the inside of the jar 53(DEG)c then we know that white wil l make the doghouse cooler.",2,2
26268,black :: by making the doghouse black it would absorve heat energy that will make the doghouse warmer than if it was a lighter color.,1,1
26269,white :: White would affecvt the doghouse by making it cooler and not so hot. This is because in the experiment the black absor bed the heat so it would be hotter so making it white according to the da ta will make the doghouse cooler,2,2
26270,white :: White would make it more comfortable for the dog and it would be warmer than black because the black absorbs more ener gy than light colors.,0,0
26271,"white :: If the doghouse was painted white, then the a ir temperature inside wouldn't change very much. It would be cooler.",1,1
26272,"black :: The inside of the doghouse would most likely be the hottest beacuse the black absorbs the sunlight, therefore it would become hot on the inside. Results from the experiment are that the black lid had a high of 54 degrees celcius and that is higher than the rest of the colors.",2,2
26273,dark gray :: According to the results that they got this c olor remained constant throught all 4 trials. This means that if they use this to color the doghouse the dog wont get to hot or too cold but it wi ll remain a average temperature of 48(DEG),1,1
26274,white :: decrease the tepmpature,0,0
26275,"white ::  hite will keep the doghouse cooler inside bec uase white attracks less energy than black, dark grey, and light grey. th e white was the lowest average tempatue a 42(DEG)C",2,2
26277,light gray ::  the dog might not be able to see it in the ni ght.,0,0
26279,white ::  The black paint made the air in the jar 53 degrees while the white paint was only 42 degrees. The white paint woud be best for the doghouse because it would keep the doghouse cooler if it was hot outside.,2,2
26280,"black :: This color might affect the doghouse, because when the sun shines the sun in black then the temperature will ri se from the dog house and making the doghouse hot.",1,1
26281,"white :: White will keep the doghouse the coolest beca use the other colors got tempatures of 53(DEG)C, 48(DEG)C, and 45(DEG) C, but the white jar got 42(DEG)C.",2,2
26283,"dark gray ::  The doghouse wouldn't be too cold or too hot, it would be right in the middle. Black, which is 53 C (average) would be a little too hot and white, which is 42C would be too cold, so the one i m the middle which is dark gray would be the best paint color for the dog house.",2,2
26284,white ::  the white might let sunlight come in the dog house,0,0
26285,black :: Black will affect the dog house because when is sunny and bright the color will attract the heat and it will make it e ven hotter in the out side and the inside of the dog house,1,1
26286,white :: white is best for the dog house because if it was black the dog house would get hot,1,1
26287,black ::  Black will affect the doghouse because dark c olors absorb more energy.,0,0
26288,"white ::  By choosing the color white, Brandi and Jerry 's doghouse would be colder than if they chose any of the other color opt ions. In the experiment, the average temperature for black lid was 53(DEG) c, for dark gray 48(DEG)c, for light gray 45(DEG)c, and finally for white 42(DEG) c. Which means that the white doghouse would be colder than any of the other color options.",2,2
26289,"light gray :: I chose the color light gray.Light gray would make the dog house around 45(DEG) C average on the inside. The results show that light gray was an average of 45(DEG) C and black was an averag e of 53(DEG)C. White was an average of 42(DEG) C. Light gray is 3 degre es warmer then white and 8 degrees cooler then black. Light gray is a col or in between the temperatures, leaving the dog house not to hot or not t o cold.",2,2
26290,light gray :: Would make it warm in winter and not boiling hot in summer.,1,1
26291,black :: The other colors had between 40(DEG) and 50(DEG) but black is hotter then the other colors.,2,2
26292,light gray ::  Black could turn the inside of the dog house to hot for a dog to be in it so i choose light gray because the heat it a ttracts will make the inside nice and warmin ten minuets it would only be 45(DEG) compared to the black were in ten minetus it would be53(DEG) w hich would clearly be to hot for a dog.,0,0
26293,"white :: White, because white reflects the sun and the doghouse wont get hot like it would if you use black. In your data it sh ows that in the trials white will be the least hot color.",2,2
26294,"dark gray :: I chose dark gray because the darker the colo r, the more heat it attracts. For example, during the winter, the dog ins ide the doghouse might get cold, so the sun shinning on the doghouse will absorb the heat and let the heat inside. But sometimes the dog might not want so much heat, so i picked dark gray instead of black. Also, another example is in the summer time, if the dog doesnt want to go outside, and stays in the doghouse, he doesnt have to be so hot. But he can also go o utside if the doghouse is to warm.",1,1
26295,black ::  black because then in the winter when its get s cold whatever sunlight there is it will obsoub the heat and make it sli ghtly warmer,1,1
26296,"white :: using white paint would keep the temperature inside of the doghouse low on a sunny day. the average temperature of the white lid was 42(DEG)C and the average temperature of the blace lid was 53(DEG)C, the white lid was 11(DEG)C cooler then the jar with the blac k lid",2,2
26297,light gray ::  it will keep it warm for those cold night an d keep it cool for those hot summer days.,1,1
26298,"black :: Using a black paint color for the doghouse wi ll make the doghouse nice and warm for a dog during the cold seasons when a doghouse is needed the most. Due to the data, a black lid color had an average of 53(DEG)C. That will affect the doghouse by making the doghou se much more warmer in temperature. A white lid only had an average of 42 (DEG)C, making it too cold for the dog. That's why a black doghouse is b est for a doghouse to keep the dog warm.",2,2
26299,"white ::  White would be the best paint color because it doesnt attract as much heat as black, light gray, or dark gray because its the lightest color. This is good because in the summer, if the dog house attracted a lot of heat, the dog could over heat and get sick. The black lid got the hottest air temperature, having an average of 53(DEG)C, dark gray was the second hottest, having an average air temperature of 48(DEG)C, light gray had the second coolest air temperature, on average being 45(DEG)C, and white had the lowest air temperature with an average of 42(DEG)C. These results show that the white lid attracted the least amount of heat, and is therefore why I believe that a white dog house would be best.",2,2
26300,dark gray :: The Dog house will be warm but it will probab ly always stay around the same temperature because in the trial Dark Gray was always 48 degrees celcius,0,0
26301,"light gray :: Light gray would not affect that much in the inside of the house because when it's warm the dog would not be too hot a nd when it's too cold the dog would still be able to be warm. As you can see in the data collected if they choose black color to paint the doghous e &amp; it was hot the dog which could harm the dog, and if it they painted it white around winter the dog would be freezing, so I believe t hat light gray would be perfect because it doesnt affect the inside of th e doghouse as much as the other colors.",1,1
26302,white ::  i would say black because it exsord bes heat to make it worm inside. And th ey said the dark the color the greater the air temputure in the glass jar,1,1
26303,white :: If you paint it white the doghouse will be co oler in the hot summer sun. In the experiment the average temperature for the white lid was 42(DEG) but it was 53(DEG) for the black lid. You pr obably don't want your dog to over heat so you would paint it white.,2,2
26304,dark gray :: It will keep the doghouse's interior at an av erage temperature,0,0
26305,"white :: White would affect the inside of the doghouse becuase it is a light color so it will absorb less enrgy becuase the dar ker the color the more enrgy it will absorb. In teh data table from their experiment, black absorbed the most energy and white absorbed the least energy so that is why they should choose white for the doghouse",2,2
26306,black :: the best paint color for the dog house would be black because the darker the doghouse the grater chance it will have o ut in the sun,0,0
26307,white :: The best color would be white because white had an average temperature of 42(DEG)c compared to the other temperatures. White would keep the doghouse the coolest temperature possible.,2,2
26308,black :: Black Will Efect The Dog House Alot In The Su mmer Because Balck Is An Energy Color.,0,0
26309,white ::  This color will affect the doghouse by making it colder. If they live in a hot place this would be the best color to c hoose from.,1,1
26310,white :: i think that brandi and jerry should paint th e doghouse white. i believe that white would be the best color because in the results it shows that white collects less heat and energy. that wpul d be good because if it was sunny and the dog wanted to go somewhere cool he would have his white dog house that doesnt suck in all of the heat.,2,2
26313,light gray :: it will heat the doghouse up just enough to b e the perfect temperature.,0,0
26314,"light gray ::  On hot sunny days the color of the house wouldn't absorb so much heat, So the house woldnt get so hot, But if it was a cold day the colors of the house could reflect the cold air, Becuas e, Lighter colors reflect heat, &amp; darker colors absorb heat.",1,1
26315,light gray :: because the dog might be jumpy and get mud paw prints on the house,0,0
26316,black :: The paint color will help to keep the dog war m becuse in the results of the experiment the black lid heated up faster.,2,2
26317,white ::  The Best color would be white because as show n in the table white absorbs less heat energy and therefore stays cooler so that means the dog would stay cooler.,1,1
26318,white :: The color white might affect the doghouse by making it cooler. I know this because the temperature for the air in the glass jar with the black lid was warmer then the white lid.,2,2
26319,"black :: In the experiment the black lid on the jar he ld the most heat so if you colored the doghouse black the temperature ins ide the doghouse would stay at a higher constant temperature. The black l id had the highest average temperature of 53(DEG)C, dark gray had an ave rage temperature of 48(DEG)C, light gray had an average of 45(DEG)C and white had the lowest temperature with 42(DEG)C",2,2
26320,"white :: White would reflect more heat and keep the dog from baking in the summer. the average temperature of the white-lid-jar was 42(DEG), while the averge temperature of the black-lid-jar was 53(DEG). the white was 11(DEG) cooler, so if the doghouse was white that shoud stop the dog from being fried in the summer.",2,2
26321,"dark gray :: If Brandi and Jerry painted the doghouse dark gray, I think it would be just warm enough in the winter and just cool e nough in the summer, because dark gray has the medium-warm temperature on the chart about the colored lids.",2,2
26322,"dark gray :: I chose dark gray cause it will be warm for the dogs in the winter, and cool in the summer.",1,1
26323,white ::  in the experament the color white absorbed less heat. so if you want your dog to stay cool you should pick white that way he or she isnt as hot.,2,2
26324,dark gray :: easy to light make stay drak,0,0
26325,white :: The purpose of a dog house is to have a place where a dog could get out of the sun or rain. White is a good choice bec ause it let the least amount of heat into the jar. The tempature of the w hite jar was an average of 11(DEG) C less than the tempature of bla ck jar.,2,2
26326,white ::  it will be cooler inside,1,1
26327,white ::  This color will cool down the dog house. The results show that on every trial the whites temperature was lower than al l other colors in the expirement.,2,2
26328,"light gray ::  I think light gray paint would work best to paint the dog house because in the summer black would be way to hot for the dog. The dog would feel most comfertable in a light colerd house in t he summer so that it is a comfertable tempuature. But in the winnter white would be to cold and the dog would freeze. The dog would want to be warm in the winter. In the expirament the black heated to 53(DEG)C an d the white heated to 42(DEG)C witch is a difference of 11(DEG)C. That is why the dog house should be light gray insted of black, white or dark gray.",1,1
26329,"white ::  Painting the doghouse white would keep the temperature cooler inside the dog house. The jarm with the white lid had the coolest temperature inside the jar. The darker the color of the lid got, the warmer the inside of the jar was.",2,2
26330,white ::  i think white because had the less average in side the glass. the reason i didnt pick the other colors is because it is gonna be to dark so therfore you couldnt see anything t night so t heir i would pick white because u can see them better,0,0
26331,"black :: black might affect the doghouse because its going to be dark,hot, and not cmfortable.",1,1
26332,white :: I chose white because the white paint color d oesn't abosorb that much energy than the other colors and also the air te mperature inside wouldn't be as high as the other colors. So if the white doghouse was placed under the sun and the starting temperature would be 24(DEG)C the average temperature would only rise up to 42(DEG)C. But if the color of the doghouse was black or gray than the temperature would b e in the 45(DEG)C - 53(DEG)C. So white doghouse would be a great pick f or the color of the doghouse.,2,2
26333,"light gray :: I picked Light gray because in the winter he can be warm and in the summer cool. This, color means that we wouldnt be hot on the summer and cold in the winter.",1,1
26334,"black :: Black will make the doghouse to hot. The dog will not go in the doghouse because the dog will not feel comfortable. I n the lab, the black got way more heat then the others colors that were u sed.",2,2
26335,white :: white doesnt take in colors from the rainbow like black and other colors,0,0
26336,black :: Black absorbs heat therefore it would make th e dog house warmer than all of the other colors. This can be supported be cause in the expirement black got up to 53(DEG)C and the white only got up to 42(DEG)C. Black was the warmest,2,2
26337,light gray ::  light gray would be best because it wouldnt b e not to hot and not to cold.,1,1
26338,dark gray :: Dark gray because it wouldn't be to hot and it wouldn't be to cold.,1,1
26339,black :: black will keep the dog warm but if you live in a hot area than white,1,1
26340,light gray :: the dog house color should be light gray beca use in the lid experiment the hottest color was black and the coolest col or was white .i chose light gray because you dont want the dog to be to c old in the dog house because in thelid experiment the coldest lid w as the white lid and the average temperature for that lid was 42(DEG)!so i though is stead of having the dog house that cold why not have it ligh t gray because the average temperature for the light gray lid turned out to be 45(DEG),2,2
26341,"white ::  it should be white because in the experiment, the white lid had the lowest air tempeture. you dont want your dog tog e t to hot during the summer.",2,2
26342,white ::  the color white would be good for the doghous e becuase it is the color that does not atract heat so the inside of the doghouse wont be hot. in the experiment the color white was the lowest te mpeture out of the other colors so it would be the best color for the dog house.,2,2
26343,white :: I chose white because the white was the coole st in all 4 trials. The white coloring repelled the heat of the lamp keep ing it cool. On hot days the dog would stay cool.,2,2
26345,light gray :: If you paint the inside of the doghouse light gray it would affect the temp. of the inside of the doghouse.It would ke ep it warm inside if it was cold outside.,0,0
26346,black ::  It might affect the doghouse because it obesv ers heat energy with a darker color.,1,1
26347,white ::  White paint would make the dog house cooler b ecause white paint reflects light.,1,1
26348,"light gray :: I chose light gray because that way the dogho use could stay cool and the dog wouldn't be too hot. Black was an average of 53, and Light gray was 45. So its a just right roof.",2,2
26349,black :: black absorbs more heat from the sun this is good beacuse in the winter the dog will be very warm insidebut durning th e hot summer ddays the dog probly wont use it so black would be the best option,1,1
26351,"white :: White would be the best color for the dog hou se because in the experiment the data in the chart shows that white kept the coolest temperature of 41(DEG)C, light gray had the second coolest t emperaturee of 44(DEG)C, dark gray had the second hottest temperature of 48(DEG)C, and black had the hottest temperature of 54(DEG)C.",2,2
26352,white ::  the color white would be a good color for a d og house because from the data it says that the average temperature was 4 2(DEG) in side the jar thats only went up 18(DEG),0,0
26353,light gray :: the color light gray will heat the dog house but it wont over heat it and it will not under heat it either.,1,1
26354,black :: Blacvk will affect the doghouse becuase It wi ll make it warmer for the dog to like in.,1,1
26355,"light gray :: I would chose light gray because on a cold da y, any heat you be absorbed into the doghouse and the dog wouldnt be that cold but on a hotter day, the gray wouldnt let in so much heat the the dog would be to hot.",1,1
26356,black :: it will make the dog house warmer than any of the other colors because in the experiment the black lid had the warmest effect on the glass jar os it would most likely have the warmest effect on the dog house,2,2
26357,black ::  dark grey keeps a consistant heat level so it will not get super hot or cold in hot and cold seasons. this will keep a dog more comfortable.,1,1
26358,"dark gray ::  -they should use the dark gray beause they want the dog house warm for the winter and the nights but not to warm because of summer, if they use the dark gray then the dog house stays warm for the winter and not too hot for the summer. - this color will affect the inside because it is a darker color but it is not too dark the dark gray willkeep the dog house warm and cozy for the dog but not to warm for the summer. -the dark gray kept the jar at a tempature of 48(DEG), the black kept it at 53(DEG), the light gray kept it at 45(DEG), and the white kept it at 42(DEG). thease results show that if they used black the dog hose would get to hot. if they used the white the dog house would be too cold. the dark gray would keep the house at a warm tempature for the dog.",2,2
26359,white :: The color white would effect the dog house by making it cooler inside.,1,1
26360,light gray ::  That color would effect the dog house because when the sun was up it would maintain 44(DEG)-46(DEG)c. That would keep the dog comfortable while the sun was out.,2,2
26362,white ::  It would not affect the doghouse to much beca use it absorbs less heat then the other colors and that allows the doghou se to not get to hot.,1,1
26363,dark gray :: Dark gray will make the dog house absorb alot of energy but not as much as black because in the experiment it averaged at 48(DEG)c and black averaged at 53(DEG)c.,1,1
26366,"white :: this color will affect the doghouse by making it cooler on the inside because in the air temperature data, Brandi and Jerry figured out that white colors didnt attract much heat because compa red to the black to white lid, the black lid was 11(DEG)C more hot than the white lid.",2,2
26367,"white ::  White would be a good color for the doghouse because it doesnt absorb as much energy as the other colors. This means that the temperature inside the doghouse wont be as hot. In the scenario, the temperature of the air for the white lid was 42(DEG)C and the temperatures of the Black,Dark gray and Light gray lids were 53(DEG)C, 48(DEG) C and 45(DEG)C. This information shows that the white lid had a lower temperat ure than the other three lids.",2,2
26368,white :: If the dog house was white the inside would b e cooler then the rest of the colors. In the experiment the white lid was 11 degrees cooler then the black.,2,2
26369,"white :: i would paint it white, that way, showing fro m the table, the tempurature wouldnt get so hot.",1,1
26370,"light gray ::  The color light gray would be the best paint for the doghouse. During the experiment, light grey had an average of 48(DEG)c, compared to black whos average was 53(DEG)c and white whos was 42(DEG)c. Light grey would affect the doghouse becasue it is a color that soaks up heat but not so much that it would overheat the doghouse.",2,2
26372,"white ::  The dog house will remain cooler in the summe r. The white lid only had an average of 42(DEG)C in the jar, while the black lid had an average of 53(DEG)C in the jar.",2,2
26374,white :: Because the lighter the doghouse is the coole r it is in the sun.,1,1
26376,white ::  White will attract a less amount of heat to t he doghouse. It is the best paint color because it will provide shelter f or the dog from the sun and provide a cooler environment.,1,1
26377,white ::  if they used white for the color of the dog hous it would keep the inside of it cool because white reflects ligh t.,1,1
26379,"light gray ::  I would chose light gray because from all the colors it isn't the least amount of air temperature and it isn't the gre atest. So, I believe that its just right for the dog because it won't suf ficate or it wont have to much. The first trial for the light greyt was 4 4(DEG)C and the temperature just went up by one which makes it 45(DEG)C and the third trial it also went up by one 46(DEG)C. This makes the hou se very predictable about what the temperature is going to be.",1,1
26380,"white :: A white doghouse would make the inside of tha t doghouse cooler in the summer, but it wouldnt make it as warm in the wi nter, since in the expirament the white lid captured less light than any other color of lid.",2,2
26382,black :: Black will make the doghouse warmer than the other colors because it got an average of 53 while the other colors got i n the 40's.,2,2
